pestiKorName,regCpntQnty,pestiBrandName,compName,useName,indictSymbl,cropName,diseaseWeedName,pestiUse,dilutUnit,useSuittime,useNum
아조사이클로틴 수화제,azocyclotin-25,인바이오싸이트,인바이오(주),살충제,12b,사과,점박이응애,꽃이 피기전과 꽃이 진후 5~10월에 한잎당 3~4마리 정도 발생할 때 경엽처리,"1,500배",수확 14일 전까지,3회 이내
아조사이클로틴 액상수화제,azocyclotin-28,다수왕,(주)팜한농,살충제,12b,사과,점박이응애,한 잎당 2~3마리 발생할 때 경엽처리,"2,000배",수확 30일 전까지,3회 이내
아조사이클로틴.비펜트린 액상수화제,Azocyclotin-25Bifenthrin-1,달무리,(주)경농,살충제,12b+3a,사과,점박이응애,한 잎당 2~3마리 발생할 때 경엽처리,"2,000배",수확 21일 전까지,2회 이내
아조사이클로틴.에톡사졸 액상수화제,azocyclotin-25etoxazole-5,아리당차라,(주)경농,살충제,12b+10b,사과,점박이응애,한 잎당 2~3마리 발생할 때 경엽처리,"2,000배",수확 21일 전까지,2회 이내
에톡사졸 액상수화제,etoxazole-10,주움,(주)동방아그로,살충제,10b,사과,점박이응애,한잎당 2~3마리 발생했을 때 경엽처리,"4,000배",수확 14일 전까지,3회 이내
클로르페나피르.사이에노피라펜 액상수화제,chlorfenapyr-4cyenopyrafen-20,선캡,(주)농협케미컬,살충제,13+25a,사과,점박이응애,한잎당 2~3마리 발생시 경엽처리,"2,000배",수확 30일 전까지,3회 이내
클로르페나피르.사이플루메토펜 분산성액제,chlorfenapyr-3.5cyflumetofen-8,명탐정,(주)동방아그로,살충제,13+25a,사과,점박이응애,한 잎당 2~3마리 발생시 경엽처리,"1,000배",수확 14일 전까지,3회 이내
클로르페나피르.에마멕틴벤조에이트 액상수화제,Chlorfenapyr-10Emamectin benzoate-2.15,올충킬,인바이오(주),살충제,13+6,사과,점박이응애,한잎당 2~3마리 발생시 경엽처리,"2,000배",수확 14일전,3회 이내
클로르페나피르.에토펜프록스 유현탁제,Chlorfenapyr-3Etofenprox-8,달마지,(주)경농,살충제,13+3a,사과,점박이응애,한잎당 2~3마리 발생시 경엽처리,"1,000배",수확 21일 전까지,2회 이내
파라핀오일 유제,Paraffinic oil-98,브이스타,(주)한얼싸이언스,살충제,미분류,사과,점박이응애,한 잎당 2~3마리 발생시 경엽처리,200배,-,-
파라핀오일 유제,Paraffinic oil-98,엔스프레이,(주)한유에스케이이티에스,살충제,미분류,사과,점박이응애,한 잎당 2~3마리 발생시 경엽처리,200배,-,-
페나자퀸.헥시티아족스 액상수화제,fenazaquin-22.5hexythiazox-9.5,응애도사,(주)한얼싸이언스,살충제,21a+10a,사과,점박이응애,한 잎당 2~3마리 발생시 경엽처리,"3,000배 ",수확 30일 전까지,2회 이내
펜프로파트린 유제,fenpropathrin-5,다니톨,(주)동방아그로,살충제,3a,사과,점박이응애,발생초기(5~10월) 한잎당 2~3마리정도 발생할 때 경엽처리,"1,000배",수확 7일 전까지,3회 이내
펜프로파트린 유제,fenpropathrin-5,다이토나,인바이오(주),살충제,3a,사과,점박이응애,한잎당 1~2마리정도 발생할 때 경엽처리,"1,000배",수확 7일 전까지,3회 이내
프로파자이트 유제,Propargite-57,크로마이트,(주)케이씨생명과학,살충제,12c,사과,점박이응애,한잎당 2~3마리 발생할 때 경엽처리,"1,000배",수확 14일 전까지,3회 이내
프로파자이트 유제,propargite-57,킬러비,아리스타라이프사이언스코리아(주),살충제,12c,사과,점박이응애,한잎당 2~3마리 발생할 때 경엽처리,"1,000배",수확 14일 전까지,3회 이내
플루페녹수론 분산성액제,Flufenoxuron-5,충애존,아그리젠토(주),살충제,15,사과,점박이응애,발생초기(한잎당 1~2마리 정도 발생할 때) 경엽처리,"1,000배",수확 14일 전까지,3회 이내
플루페녹수론 분산성액제,flufenoxuron-5,카스케이드,성보화학(주),살충제,15,사과,점박이응애,발생초기(한잎당 1~2마리 정도 발생할 때) 경엽처리,"1,000배",수확 14일 전까지,3회 이내
피플루뷰마이드 액상수화제,pyflubumide-10,노블레스,(주)팜한농,살충제,25b,사과,점박이응애,한잎당 2~3마리 발생시 경엽처리,"2,000배",수확 14일 전까지,3회 이내
감마사이할로트린.이미다클로프리드 캡슐액상수화제,cyhalothrin (γ-)-0.85imidacloprid-8.5,스피드엎,에프엠씨코리아(주),살충제,3a+4a,사과,조팝나무진딧물,발병초기 경엽처리,"2,000배",수확 14일 전까지,3회 이내
델타메트린.티아클로프리드 액상수화제,deltamethrin-1.6thiacloprid-8,하이캇트,(주)경농,살충제,3a+4a,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 14일 전까지,3회 이내
디노테퓨란 수화제,dinotefuran-10,오신,(주)팜한농,살충제,4a,사과,조팝나무진딧물,다발생기 경엽처리,"1,000배",수확 14일 전까지,3회 이내
디노테퓨란.메톡시페노자이드 입상수화제,Dinotefuran-20Methoxyfenozide-8,선두플러스,(주)팜한농,살충제,4a+18,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,3회 이내
디플루벤주론.설폭사플로르 입상수화제,Diflubenzuron-20sulfoxaflor-6.2,명검,한국삼공(주),살충제,15+4c,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,3회 이내
람다사이할로트린.설폭사플로르 액제,Lambda-cyhalothrin-2sulfoxaflor-6.2,백만장자,(주)팜한농,살충제,3a+4c,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 14일 전까지,3회 이내
람다사이할로트린.티아메톡삼 입상수용제,cyhalothrin (λ-)-1.4thiamethoxam-6.7,스토네트,신젠타코리아(주),살충제,3a+4a,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 14일 전까지,3회 이내
메톡시페노자이드.설폭사플로르 액상수화제,methoxyfenozide-8sulfoxaflor-6.2,포워드,(주)팜한농,살충제,18+4c,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,3회 이내
메톡시페노자이드.티아클로프리드 액상수화제,methoxyfenozide-8thiacloprid-8,에스지블루밍,한국삼공(주),살충제,18+4a,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 14일 전까지,3회 이내
벤퓨라카브 입상수화제,benfuracarb-30,더원,(주)동방아그로,살충제,1a,사과,조팝나무진딧물,다발생기 경엽처리,"1,000배",수확 40일 전까지,3회 이내
뷰프로페진.설폭사플로르 액상수화제,buprofezin-12sulfoxaflor-3.1,기사도,(주)경농,살충제,16+4c,사과,조팝나무진딧물,다발생기 경엽처리,"1,000배",수확 21일 전까지,3회 이내
뷰프로페진.이미다클로프리드 수화제,buprofezin-2.5imidacloprid-7.5,퍼스트킹,선문그린사이언스(주),살충제,16+4a,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,3회 이내
뷰프로페진.피리플루퀴나존 액상수화제,Buprofezin-20Pyrifluquinazon-5,골드윈,(주)농협케미컬,살충제,16+9b,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,2회 이내
비펜트린 액상수화제,Bifenthrin-2,리모트,(주)농협케미컬,살충제,3a,사과,조팝나무진딧물,다발생기 경엽처리,"1,000배 ",수확 14일 전까지,3회 이내
비펜트린 액상수화제,Bifenthrin-2,리모트,(주)농협케미컬,살충제,3a,사과,조팝나무진딧물,다발생기 경엽처리,"1,000배",수확 14일 전까지,3회 이내
비펜트린.메톡시페노자이드 액상수화제,bifenthrin-2methoxyfenozide-8,나도야,성보화학(주),살충제,3a+18,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 14일 전까지,3회 이내
비펜트린.설폭사플로르 액상수화제,Bifenthrin-1.5sulfoxaflor-6.2,비상벨,(주)경농,살충제,3a+4c,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,3회 이내
비펜트린.이미다클로프리드 분산성액제,bifenthrin-1imidacloprid-4,기분존,(주)농협케미컬,살충제,3a+4a,사과,조팝나무진딧물,다발생기 경엽처리,"1,000배",수확 14일 전까지,3회 이내
비펜트린.이미다클로프리드 수화제,bifenthrin-2imidacloprid-8,천하무적,(주)팜한농,살충제,3a+4a,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,2회 이내
비펜트린.클로티아니딘 액상수화제,bifenthrin-1.5clothianidin-3,빗장,성보화학(주),살충제,3a+4a,사과,조팝나무진딧물,다발생기 경엽처리,"1,000배",수확 14일 전까지,3회 이내
사이플루트린 유제,cyfluthrin-2,바이스로이드,바이엘크롭사이언스(주),살충제,3a,사과,조팝나무진딧물,발생초기 경엽처리,"1,000배",수확 14일 전까지,3회 이내
설폭사플로르 액상수화제,sulfoxaflor-7,트랜스폼,(주)팜한농,살충제,4c,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,3회 이내
설폭사플로르 입상수화제,sulfoxaflor-7,스트레이트,(주)동방아그로,살충제,4c,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 21일 전까지,3회 이내
스피로테트라맷 액상수화제,Spirotetramat-22,모벤토,바이엘크롭사이언스(주),살충제,23,사과,조팝나무진딧물,다발생기 경엽처리,"2,000배",수확 30일 전까지,2회 이내
